,MSSubClass,LotArea,LotShape,Neighborhood,NeighborhoodN,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,X1stFlrSF,X2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageArea,SalePrice
140,60,15426,IR1,CollgCr,1,2Story,6,1997,1997,0,TA,PConc,Gd,GLQ,821,107,928,Ex,928,836,1764,1,2,1,Gd,7,0,NA,1997,RFn,470,12.35233515
141,20,10500,Reg,NAmes,11,1Story,4,1971,1971,0,TA,CBlock,TA,ALQ,432,432,864,TA,864,0,864,0,1,0,TA,5,1,Po,NA,NA,0,11.65268741
142,20,11645,Reg,CollgCr,1,1Story,7,2005,2005,0,Gd,PConc,Gd,GLQ,1300,434,1734,Ex,1734,0,1734,1,2,0,Gd,7,0,NA,2005,Fin,660,12.46843691
143,50,8520,Reg,NAmes,11,1.5Fin,5,1952,1952,0,TA,CBlock,TA,Rec,507,403,910,Fa,910,475,1385,0,2,0,TA,6,0,NA,2000,Unf,720,12.01974307
144,20,10335,IR1,CollgCr,1,1Story,7,1999,1999,183,Gd,PConc,Gd,GLQ,679,811,1490,Ex,1501,0,1501,1,2,0,Gd,6,0,NA,1999,RFn,577,12.22587527
145,90,9100,Reg,Sawyer,9,1Story,5,1963,1963,336,TA,CBlock,TA,Rec,1332,396,1728,TA,1728,0,1728,1,2,0,TA,10,0,NA,1963,Unf,504,11.73606902
146,160,2522,Reg,Edwards,18,2Story,6,2004,2006,50,Gd,PConc,Gd,Unf,0,970,970,Ex,970,739,1709,0,2,0,Gd,7,0,NA,2004,Unf,380,11.77528973
147,30,6120,Reg,BrkSide,8,1Story,5,1931,1993,0,TA,BrkTil,TA,BLQ,209,506,715,TA,875,0,875,1,1,0,TA,5,0,NA,1931,Unf,180,11.56171563
148,60,9505,IR1,Gilbert,19,2Story,7,2001,2001,180,Gd,PConc,Gd,Unf,0,884,884,Ex,884,1151,2035,0,2,1,Gd,8,1,Gd,2001,Fin,434,12.31268238
149,20,7500,Reg,SawyerW,16,1Story,7,2004,2005,120,TA,PConc,Gd,GLQ,680,400,1080,Ex,1080,0,1080,1,1,0,Gd,6,0,NA,NA,NA,0,11.85651517
150,50,6240,Reg,BrkSide,8,1.5Fin,5,1936,1950,0,TA,BrkTil,Gd,Unf,0,896,896,Gd,896,448,1344,0,1,0,TA,7,0,NA,1936,Unf,240,11.65268741
151,20,10356,Reg,CollgCr,1,1Story,5,1975,1975,0,TA,CBlock,TA,BLQ,716,253,969,TA,969,0,969,0,1,1,TA,5,0,NA,1975,Unf,440,11.71177632
152,20,13891,Reg,NridgHt,10,1Story,8,2007,2008,436,Gd,PConc,Ex,GLQ,1400,310,1710,Ex,1710,0,1710,1,2,0,Gd,6,1,Gd,2007,RFn,866,12.82772919
153,60,14803,IR1,NWAmes,6,2Story,6,1971,1971,252,TA,CBlock,TA,Rec,416,409,825,Gd,1097,896,1993,0,2,1,TA,8,1,Gd,1971,RFn,495,12.15477935
154,20,13500,Reg,ClearCr,15,1Story,6,1960,1975,0,TA,CBlock,Gd,BLQ,429,93,1602,Gd,1252,0,1252,1,1,0,TA,4,1,Gd,1960,RFn,564,12.36734079
155,30,11340,Reg,OldTown,7,1Story,6,1923,1950,0,TA,BrkTil,TA,Unf,0,1200,1200,TA,1200,0,1200,0,1,0,TA,7,0,NA,1923,Unf,312,11.73606902
156,50,9600,Reg,Edwards,18,1.5Fin,6,1924,1950,0,TA,BrkTil,TA,Unf,0,572,572,Fa,572,524,1096,0,1,0,TA,5,0,NA,NA,NA,0,11.27720313
157,20,7200,Reg,NAmes,11,1Story,5,1950,1950,0,TA,CBlock,NA,NA,0,0,0,TA,1040,0,1040,0,1,0,TA,5,0,NA,1950,Unf,625,11.60367983
158,60,12003,Reg,Timber,17,2Story,8,2009,2010,84,Gd,PConc,Ex,Unf,0,774,774,Ex,774,1194,1968,0,2,1,Ex,8,1,Gd,2009,Fin,680,12.50432367
159,60,12552,Reg,Somerst,5,2Story,7,2004,2005,0,Gd,PConc,Gd,GLQ,222,769,991,Ex,991,956,1947,0,2,1,Gd,8,1,Gd,2004,RFn,678,12.44862659
160,60,19378,IR1,Gilbert,19,2Story,7,2005,2006,456,Gd,PConc,Gd,GLQ,57,1335,1392,Ex,1392,1070,2462,1,2,1,Gd,9,1,Gd,2006,RFn,576,12.67607627
161,20,11120,IR1,Veenker,2,1Story,6,1984,1984,0,TA,PConc,Gd,BLQ,660,572,1232,TA,1232,0,1232,0,2,0,TA,6,0,NA,1984,Unf,516,11.99843328
163,20,12182,Reg,NridgHt,10,1Story,7,2005,2005,226,Gd,PConc,Gd,BLQ,1201,340,1541,Ex,1541,0,1541,0,2,0,Gd,7,1,Gd,2005,RFn,532,12.30138283
164,45,5500,Reg,OldTown,7,1.5Unf,4,1956,1956,0,TA,CBlock,TA,Unf,0,882,882,Ex,882,0,882,0,1,0,TA,4,0,NA,NA,NA,0,11.54442413
165,40,5400,Reg,OldTown,7,1Story,6,1926,2004,0,TA,BrkTil,TA,LwQ,370,779,1149,Gd,1149,467,1616,0,2,0,Gd,5,0,NA,1926,Unf,216,11.9316358
166,190,10106,Reg,Edwards,18,1.5Fin,5,1940,1999,0,TA,BrkTil,TA,ALQ,351,112,644,Gd,808,547,1355,1,2,0,TA,6,0,NA,NA,NA,0,11.75587164
167,20,10708,IR1,ClearCr,15,1Story,5,1955,1993,0,Gd,CBlock,TA,LwQ,379,470,1617,Ex,1867,0,1867,1,1,0,TA,7,1,Gd,1955,Fin,303,12.15477935
168,60,10562,Reg,NridgHt,10,2Story,8,2007,2007,300,Gd,PConc,Ex,GLQ,1288,294,1582,Ex,1610,551,2161,1,1,1,Ex,8,1,Gd,2007,Fin,789,12.69349862
169,60,8244,IR1,Gilbert,19,2Story,7,2004,2004,0,Gd,PConc,Gd,Unf,0,840,840,Ex,840,880,1720,0,2,1,Gd,7,1,Gd,2004,Fin,440,12.11996995
170,20,16669,IR1,Timber,17,1Story,8,1981,1981,653,Gd,CBlock,Gd,Unf,0,1686,1686,TA,1707,0,1707,0,2,1,TA,6,1,TA,1981,RFn,511,12.33710091
171,50,12358,IR1,OldTown,7,1.5Fin,5,1941,1950,0,TA,CBlock,TA,Rec,360,360,720,TA,854,0,1382,0,1,1,TA,7,0,NA,1991,Unf,660,11.76368418
172,20,31770,IR1,NAmes,11,1Story,6,1960,1960,112,TA,CBlock,TA,BLQ,639,441,1080,Fa,1656,0,1656,1,1,0,TA,7,1,Gd,1960,Fin,528,12.27839331
173,160,5306,IR1,StoneBr,21,2Story,7,1987,1987,0,Gd,PConc,Gd,GLQ,495,354,1064,Gd,1064,703,1767,1,2,0,Gd,5,1,TA,1987,RFn,504,12.38421883
174,20,10197,IR1,NAmes,11,1Story,6,1961,1961,491,TA,CBlock,TA,ALQ,288,700,1362,TA,1362,0,1362,1,1,1,TA,6,1,TA,1961,Unf,504,12.00150548
175,20,12416,IR1,Timber,17,1Story,6,1986,1986,132,TA,CBlock,Gd,ALQ,1398,0,1606,TA,1651,0,1651,1,2,0,TA,7,1,TA,1986,Fin,616,12.12269104
176,20,12615,Reg,Edwards,18,1Story,6,1950,2001,0,TA,CBlock,TA,ALQ,477,725,1202,TA,2158,0,2158,1,2,0,Gd,7,1,Gd,1950,Unf,576,12.40081672
177,60,10029,IR1,ClearCr,15,2Story,6,1988,1989,268,Gd,PConc,Gd,GLQ,831,320,1151,TA,1164,896,2060,0,2,1,TA,8,1,TA,1988,Unf,521,12.25961341
178,50,13650,Reg,Sawyer,9,1.5Fin,5,1958,1958,0,Gd,CBlock,TA,ALQ,57,554,1052,Ex,1252,668,1920,1,2,0,Gd,8,1,Gd,1958,Unf,451,12.05815252
180,30,8520,Reg,OldTown,7,1Story,5,1923,2006,0,Gd,CBlock,TA,Unf,0,968,968,TA,968,0,968,0,1,0,TA,5,0,NA,1935,Unf,480,11.51292546
181,160,2117,Reg,Somerst,5,2Story,6,2000,2000,456,Gd,PConc,Gd,GLQ,436,320,756,Ex,769,756,1525,0,2,1,Gd,5,1,TA,2000,Unf,440,12.08390501
182,70,7588,Reg,Crawfor,3,2Story,7,1920,1950,0,TA,BrkTil,Fa,LwQ,352,441,793,Gd,901,901,1802,0,1,1,TA,9,1,Gd,1920,Unf,216,12.20657252
183,20,9060,Reg,Edwards,18,1Story,5,1957,2006,98,TA,PConc,NA,NA,0,0,0,Ex,1340,0,1340,0,1,0,TA,7,1,Gd,1957,RFn,252,11.69524702
184,50,11426,Reg,OldTown,7,1.5Fin,7,2003,2003,0,TA,PConc,Gd,Unf,0,1362,1362,Ex,1362,720,2082,0,2,1,Gd,6,0,NA,2003,Unf,484,12.20607265
185,50,7438,IR1,BrkSide,8,1.5Fin,5,1908,1991,0,TA,PConc,Fa,Unf,0,504,504,Gd,936,316,1252,0,1,0,TA,5,0,NA,1986,Unf,576,11.75194237
187,80,9947,IR1,Mitchel,4,SLvl,7,1990,1991,0,TA,PConc,Gd,GLQ,611,577,1188,Ex,1217,0,1217,1,2,0,Gd,6,0,NA,1990,Unf,497,12.06104687
188,50,10410,Reg,OldTown,7,1.5Fin,5,1916,1987,0,TA,CBlock,Fa,Unf,0,660,660,Ex,808,704,1656,0,2,1,TA,8,0,NA,1916,Unf,180,11.81303006
189,90,7018,Reg,SawyerW,16,SFoyer,5,1979,1979,275,TA,CBlock,Gd,GLQ,1086,0,1086,TA,1224,0,1224,2,0,2,TA,6,1,TA,1979,Unf,528,11.94039339
190,120,4923,Reg,StoneBr,21,1Story,8,2001,2002,0,Gd,PConc,Ex,GLQ,1153,440,1593,Ex,1593,0,1593,1,1,1,Ex,5,1,Gd,2001,Fin,682,12.56374709
191,70,10570,Reg,Crawfor,3,2Story,8,1932,1994,0,Gd,CBlock,Gd,Rec,297,556,853,TA,1549,1178,2727,0,2,1,Gd,10,1,TA,1932,Unf,440,12.66032792
192,60,7472,IR1,NAmes,11,2Story,7,1972,2004,138,TA,CBlock,TA,ALQ,626,99,725,Gd,725,754,1479,1,1,1,Gd,7,0,NA,1972,Fin,484,12.12269104
193,20,9017,IR1,CollgCr,1,1Story,7,1999,1999,0,Gd,PConc,Gd,GLQ,560,871,1431,Ex,1431,0,1431,1,2,0,Gd,6,0,NA,1999,Fin,666,12.16525065
194,160,2522,Reg,Edwards,18,2Story,7,2004,2004,50,Gd,PConc,Gd,Unf,0,970,970,Ex,970,739,1709,0,2,0,Gd,7,0,NA,2004,Unf,380,11.77528973
195,20,7180,IR1,CollgCr,1,1Story,5,1972,1972,0,TA,CBlock,TA,ALQ,390,474,864,TA,864,0,864,0,1,0,TA,5,0,NA,1989,Unf,352,11.75194237
196,160,2280,Reg,NPkVill,20,2Story,6,1976,1976,0,TA,CBlock,Gd,ALQ,566,289,855,TA,855,601,1456,0,2,1,TA,7,1,TA,1976,Unf,440,11.90834024
197,20,9416,Reg,Somerst,5,1Story,7,2007,2007,205,Ex,PConc,Ex,GLQ,1126,600,1726,Ex,1726,0,1726,1,2,0,Ex,8,1,Gd,2007,Fin,786,12.65034813
198,75,25419,Reg,NAmes,11,2Story,8,1918,1990,0,Gd,PConc,TA,GLQ,1036,140,1360,Gd,1360,1360,3112,1,2,0,Gd,8,1,Ex,1918,Unf,795,12.36734079
199,75,5520,Reg,OldTown,7,2.5Fin,6,1912,1950,0,TA,CBlock,TA,Unf,0,755,755,Ex,929,929,2229,0,1,0,TA,8,0,NA,NA,NA,0,11.55214618
200,20,9591,Reg,NridgHt,10,1Story,8,2004,2005,262,Gd,PConc,Ex,GLQ,1088,625,1713,Ex,1713,0,1713,1,2,0,Ex,7,1,Gd,2004,Fin,856,12.52416267
201,20,8546,Reg,Edwards,18,1Story,4,2003,2004,0,TA,PConc,Gd,Unf,0,1121,1121,Ex,1121,0,1121,0,2,0,TA,5,0,NA,2003,RFn,440,11.8493977
202,20,10125,Reg,Mitchel,4,1Story,6,1977,1977,0,TA,CBlock,TA,ALQ,641,276,1196,TA,1279,0,1279,0,2,0,TA,6,1,Fa,1980,Unf,473,12.05233855
203,50,7000,Reg,OldTown,7,1.5Fin,6,1924,1950,0,TA,BrkTil,Fa,LwQ,617,0,617,Gd,865,445,1310,0,2,0,TA,6,0,NA,1924,Unf,398,11.62625415
204,120,4438,Reg,CollgCr,1,1Story,6,2004,2004,205,Gd,PConc,Gd,GLQ,662,186,848,Ex,848,0,848,1,1,0,Gd,3,1,Gd,2004,RFn,420,11.91170158
205,50,3500,Reg,OldTown,7,1.5Fin,5,1947,1950,0,TA,CBlock,TA,LwQ,312,408,720,TA,720,564,1284,0,1,1,TA,5,0,NA,1948,Unf,240,11.60823564
206,20,11851,Reg,Gilbert,19,1Story,7,1990,1990,0,TA,PConc,Gd,Unf,0,1424,1424,Ex,1442,0,1442,0,2,0,TA,5,0,NA,1990,RFn,500,12.10348606
207,20,13673,IR1,Sawyer,9,1Story,5,1962,1962,0,TA,CBlock,TA,Unf,0,1140,1140,TA,1696,0,1696,0,1,1,TA,8,1,TA,1962,RFn,349,11.87687389
208,20,12493,IR1,NAmes,11,1Story,4,1960,1960,0,TA,PConc,TA,ALQ,419,375,1100,TA,1100,0,1100,1,1,0,TA,6,1,Po,1960,RFn,312,11.85651517
209,60,14364,IR1,SawyerW,16,2Story,7,1988,1989,128,Gd,CBlock,Gd,GLQ,1065,92,1157,Ex,1180,882,2062,1,2,1,TA,7,1,Gd,1988,Fin,454,12.53177279
210,20,8250,Reg,NAmes,11,1Story,6,1964,1964,260,TA,CBlock,Gd,Rec,787,305,1092,Ex,1092,0,1092,1,1,0,TA,6,0,NA,1964,RFn,504,11.88448902
211,30,5604,Reg,Edwards,18,1Story,5,1925,1950,0,TA,CBlock,TA,Rec,468,396,864,TA,864,0,864,1,1,0,TA,5,0,NA,NA,NA,0,11.49272276
212,20,10420,Reg,Edwards,18,1Story,6,2009,2009,0,TA,PConc,Gd,GLQ,36,1176,1212,Ex,1212,0,1212,0,2,0,Gd,6,0,NA,2009,RFn,460,12.13350195
213,60,8640,Reg,Somerst,5,2Story,7,2009,2009,0,TA,PConc,Gd,GLQ,822,78,900,Ex,932,920,1852,1,2,1,Gd,7,1,TA,2009,RFn,644,12.43987123
214,20,13568,IR2,CollgCr,1,1Story,5,1995,1995,0,TA,PConc,Gd,ALQ,716,274,990,Ex,990,0,990,0,1,0,TA,5,0,NA,1996,Unf,576,11.95761129
215,60,10900,IR1,CollgCr,1,2Story,6,1977,1977,153,TA,CBlock,Gd,GLQ,378,311,689,Ex,689,703,1392,0,1,1,TA,6,0,NA,1977,Fin,299,11.99380721
216,20,10011,IR1,NAmes,11,1Story,5,1957,1996,64,TA,CBlock,TA,BLQ,360,710,1070,TA,1236,0,1236,0,1,0,Gd,6,1,Fa,1957,Unf,447,11.80894766
217,20,8450,Reg,CollgCr,1,1Story,7,2004,2004,266,Gd,PConc,Gd,GLQ,946,490,1436,Ex,1436,0,1436,1,2,0,Gd,8,0,NA,2004,Unf,484,12.25486281
218,70,9906,Reg,OldTown,7,2Story,4,1925,1950,0,TA,CBlock,TA,Unf,0,686,686,Fa,810,518,1328,0,1,0,TA,8,0,NA,1940,Unf,210,11.58058411
219,50,15660,IR1,Crawfor,3,1.5Fin,7,1939,2006,312,Gd,CBlock,TA,BLQ,341,457,798,Ex,1137,817,1954,0,1,1,Gd,8,1,TA,1939,Unf,431,12.64915462
220,120,3010,Reg,Blmngtn,22,1Story,7,2005,2006,16,Gd,PConc,Gd,GLQ,16,1232,1248,Ex,1248,0,1248,0,2,0,Gd,5,0,NA,2005,Fin,438,12.02718519
221,20,8990,IR1,CollgCr,1,1Story,7,2006,2006,0,Gd,PConc,Gd,Unf,0,1498,1498,Ex,1498,0,1498,0,2,0,Gd,5,0,NA,2006,RFn,675,12.23027733
222,60,8068,IR1,Gilbert,19,2Story,6,2002,2002,0,Gd,PConc,Gd,Unf,0,1010,1010,Ex,1010,1257,2267,0,2,1,Gd,8,1,TA,2002,RFn,390,12.20607265
223,60,11475,Reg,NWAmes,6,2Story,6,1975,1975,0,TA,CBlock,Gd,ALQ,550,163,713,TA,811,741,1552,1,2,1,TA,6,1,TA,1975,RFn,434,12.10015642
224,20,10500,Reg,NAmes,11,1Story,4,1971,1971,0,TA,CBlock,TA,ALQ,524,160,864,Gd,864,0,864,0,1,0,TA,4,0,NA,1989,Unf,576,11.48246626
225,20,13472,Reg,NridgHt,10,1Story,10,2003,2003,922,Ex,PConc,Ex,GLQ,56,2336,2392,Ex,2392,0,2392,0,2,0,Ex,8,1,Ex,2003,Fin,968,12.86424011
226,160,1680,Reg,BrDale,23,2Story,5,1971,1971,142,TA,CBlock,TA,Unf,0,630,630,TA,630,672,1302,0,2,1,TA,6,0,NA,1991,Unf,280,11.62625415
227,60,9950,IR1,NoRidge,3,2Story,7,1995,1995,290,Gd,PConc,Gd,GLQ,565,638,1203,Ex,1214,1306,2520,0,2,1,Gd,9,1,TA,1995,RFn,721,12.5776362
228,160,1869,Reg,BrDale,23,2Story,6,1970,1970,127,TA,CBlock,TA,Rec,321,162,483,TA,483,504,987,0,1,1,TA,5,0,NA,1987,Unf,280,11.57119437
229,20,8521,Reg,Sawyer,9,1Story,5,1967,1967,0,TA,CBlock,TA,ALQ,842,70,912,TA,912,0,912,0,1,0,TA,5,1,Fa,1974,Unf,336,11.73606902
230,120,3182,Reg,Blmngtn,22,1Story,7,2005,2006,16,Gd,PConc,Gd,GLQ,16,1357,1373,Ex,1555,0,1555,0,2,0,Gd,7,1,TA,2005,Fin,430,12.16785143
231,20,8760,Reg,NAmes,11,1Story,6,1959,1959,220,TA,CBlock,TA,Unf,0,1194,1194,TA,1194,0,1194,1,1,0,TA,6,0,NA,1959,RFn,312,11.90496755
233,160,1680,Reg,BrDale,23,2Story,6,1972,1972,297,TA,CBlock,TA,Unf,0,483,483,TA,483,504,987,0,1,1,TA,5,1,Po,1972,Unf,288,11.45635511
234,20,10650,Reg,CollgCr,1,1Story,5,1976,1976,0,TA,CBlock,TA,LwQ,182,0,894,TA,894,0,894,1,1,0,TA,5,0,NA,1976,Unf,308,11.76134682
235,60,7851,Reg,Gilbert,19,2Story,6,2002,2002,NA,Gd,PConc,Gd,GLQ,625,235,860,Ex,860,1100,1960,1,2,1,Gd,8,1,TA,2002,Fin,440,12.28534583
236,160,1680,Reg,BrDale,23,2Story,6,1971,1971,604,TA,CBlock,TA,ALQ,358,125,483,TA,483,504,987,0,1,1,TA,5,0,NA,1971,Unf,264,11.4019939
237,20,8773,Reg,CollgCr,1,1Story,7,2004,2004,98,Gd,PConc,Gd,GLQ,24,1390,1414,Ex,1414,0,1414,0,2,0,Gd,6,0,NA,2004,RFn,494,12.13081016
238,60,9453,IR1,SawyerW,16,2Story,7,1993,2003,0,Gd,PConc,Gd,BLQ,402,594,996,Ex,1014,730,1744,0,2,1,Gd,7,0,NA,1993,RFn,457,12.17818744
239,20,12030,Reg,NridgHt,10,1Story,8,2007,2007,254,Ex,PConc,Ex,Unf,0,1694,1694,Ex,1694,0,1694,0,2,0,Gd,7,0,NA,2007,Fin,818,12.66980666
240,50,8741,Reg,Edwards,18,1.5Fin,6,1945,1950,0,TA,CBlock,TA,LwQ,94,641,735,TA,798,689,1487,0,1,1,TA,7,1,Gd,1949,Unf,220,11.6351431
241,20,9000,Reg,Somerst,5,1Story,8,2008,2008,36,Gd,PConc,Gd,GLQ,1078,488,1566,Ex,1566,0,1566,1,2,0,Gd,7,0,NA,2008,RFn,750,12.47800636
242,30,3880,Reg,OldTown,7,1Story,5,1945,1997,0,TA,CBlock,TA,ALQ,329,357,686,Gd,866,0,866,0,1,0,Gd,4,0,NA,NA,NA,0,11.6127708
243,50,5000,Reg,OldTown,7,1.5Fin,5,1900,1950,0,TA,BrkTil,TA,Unf,0,540,540,Gd,889,551,1440,0,1,0,TA,6,0,NA,1940,Unf,352,11.27720313
244,160,10762,Reg,SawyerW,16,2Story,6,1980,1980,0,TA,CBlock,Gd,Unf,0,626,626,TA,626,591,1217,0,1,1,TA,6,1,TA,1980,RFn,288,11.69524702
245,60,8880,IR1,SawyerW,16,2Story,7,1994,2002,0,Gd,PConc,Gd,GLQ,695,253,948,Ex,1222,888,2110,1,2,1,Gd,8,1,Fa,1994,RFn,463,12.23076526
246,20,10400,Reg,NWAmes,6,1Story,7,1988,1988,102,TA,CBlock,Gd,GLQ,929,916,1845,Gd,1872,0,1872,0,2,0,TA,6,1,TA,1988,Fin,604,12.39462475
247,190,9142,Reg,OldTown,7,2Story,6,1910,1950,0,TA,Stone,Fa,Unf,0,1020,1020,Gd,908,1020,1928,0,2,0,Fa,9,0,NA,1910,Unf,440,11.8277362
248,20,11310,Reg,NAmes,11,1Story,6,1954,1954,0,TA,CBlock,TA,Unf,0,1367,1367,Ex,1375,0,1375,0,1,0,TA,5,1,TA,1954,Unf,451,11.8493977
249,60,11317,Reg,CollgCr,1,2Story,7,2003,2003,101,Gd,PConc,Gd,Unf,0,840,840,Ex,840,828,1668,0,2,1,Gd,8,0,NA,2003,RFn,500,12.10071213
250,50,159000,IR2,ClearCr,15,1.5Fin,6,1958,2006,472,Gd,CBlock,Gd,Rec,697,747,1444,Gd,1444,700,2144,0,2,0,Gd,7,1,TA,1958,Fin,389,12.53177279
252,120,4750,IR1,Crawfor,3,1Story,8,2006,2007,481,Gd,PConc,Gd,GLQ,1573,0,1573,Ex,1625,0,1625,1,2,0,Gd,5,1,Gd,2006,Fin,538,12.36734079
253,60,8366,IR1,SawyerW,16,2Story,6,2004,2004,0,Gd,PConc,Gd,Unf,0,798,798,Ex,798,842,1640,0,2,1,Gd,6,0,NA,2004,RFn,520,12.06104687
254,80,9350,Reg,NAmes,11,SLvl,6,1964,1991,108,TA,CBlock,Gd,LwQ,270,452,1302,Ex,1302,0,1302,0,2,0,Gd,7,0,NA,1964,RFn,309,11.97035031
255,20,8400,Reg,NAmes,11,1Story,5,1957,1957,0,TA,CBlock,TA,Rec,922,392,1314,TA,1314,0,1314,1,1,0,TA,5,0,NA,1957,RFn,294,11.88448902
256,60,8738,IR1,Gilbert,19,2Story,7,1999,1999,302,Gd,PConc,Gd,Unf,0,975,975,Ex,1005,1286,2291,0,2,1,Gd,8,1,TA,1999,Fin,429,12.34583459
257,60,8791,IR1,Somerst,5,2Story,6,2003,2003,0,Gd,PConc,Gd,Rec,503,361,864,Ex,864,864,1728,0,2,1,Gd,7,0,NA,2003,RFn,673,12.24288662
258,20,8814,Reg,CollgCr,1,1Story,7,2006,2006,180,Gd,PConc,Gd,GLQ,1334,270,1604,Ex,1604,0,1604,1,2,1,Gd,8,1,Gd,2006,RFn,660,12.30138283
259,60,12435,Reg,CollgCr,1,2Story,7,2001,2001,172,Gd,PConc,Gd,GLQ,361,602,963,Ex,963,829,1792,0,2,1,Gd,7,1,TA,2001,RFn,564,12.35233515
260,20,12702,Reg,OldTown,7,1Story,5,1956,1956,0,TA,PConc,NA,NA,0,0,0,Gd,882,0,882,0,1,0,TA,4,0,NA,1956,Unf,308,11.48246626
261,80,19296,Reg,NAmes,11,SLvl,6,1962,1962,399,TA,CBlock,TA,Rec,672,0,1362,TA,1382,0,1382,1,1,0,TA,6,1,TA,1991,Unf,884,12.07823927
262,60,9588,IR1,CollgCr,1,2Story,8,2007,2007,270,Gd,PConc,Ex,Unf,0,1482,1482,Ex,1482,1092,2574,0,2,1,Ex,10,1,Gd,2007,Fin,868,12.52815614
263,80,8471,IR1,Sawyer,9,SLvl,6,1977,1995,46,TA,CBlock,Gd,ALQ,506,0,506,TA,1212,0,1212,1,1,0,TA,6,1,TA,1978,Unf,492,11.92503512
264,50,5500,Reg,OldTown,7,1.5Fin,5,1929,2001,0,TA,BrkTil,TA,LwQ,234,0,926,TA,926,0,1316,1,1,0,TA,6,0,NA,1974,Unf,484,11.77528973
266,20,12090,IR1,NWAmes,6,1Story,6,1981,1981,210,TA,CBlock,Gd,GLQ,588,606,1422,TA,1422,0,1422,0,2,0,Gd,7,1,TA,1981,Fin,576,12.07539432
267,60,11207,IR1,Gilbert,19,2Story,6,1997,1997,0,TA,PConc,Gd,GLQ,714,88,802,Gd,802,709,1511,1,2,1,TA,8,1,TA,1997,Fin,413,12.1281111
268,75,8400,Reg,SWISU,24,2.5Fin,5,1939,1997,0,TA,PConc,TA,LwQ,378,342,720,Ex,1052,720,2192,0,2,1,Gd,8,1,Gd,1939,Unf,240,12.09793049
269,30,6900,Reg,IDOTRR,13,1Story,5,1940,1955,0,TA,CBlock,TA,ALQ,403,212,740,Ex,778,0,778,0,1,0,TA,4,1,Gd,1966,Fin,924,11.69940503
270,20,7917,IR1,Edwards,18,1Story,6,1976,1976,174,TA,CBlock,TA,BLQ,751,392,1143,TA,1113,0,1113,1,1,1,TA,6,1,Fa,1987,RFn,504,11.90496755
271,60,10728,Reg,Somerst,5,2Story,8,2006,2006,0,Gd,PConc,Gd,Unf,0,1095,1095,Gd,1095,844,1939,0,2,1,Gd,8,1,Gd,2006,RFn,1053,12.49125159
272,20,39104,IR1,ClearCr,15,1Story,7,1954,2005,0,TA,CBlock,Gd,LwQ,226,96,1385,Ex,1363,0,1363,1,1,0,TA,5,1,TA,1954,Unf,439,12.39462475
273,60,11764,IR1,NoRidge,3,2Story,8,1999,2007,348,Gd,PConc,Gd,GLQ,524,628,1152,Ex,1164,1106,2270,0,2,1,Gd,9,1,Gd,1999,Fin,671,12.5776362
274,20,9600,Reg,NAmes,11,1Story,6,1958,1988,183,TA,CBlock,TA,Rec,620,0,1240,Gd,1632,0,1632,1,2,0,TA,6,1,Gd,1958,RFn,338,11.84222921
275,20,8314,Reg,Mitchel,4,1Story,5,1982,1982,0,TA,CBlock,TA,ALQ,546,270,816,TA,816,0,816,0,1,0,TA,5,0,NA,1982,Unf,264,11.73206099
276,50,7264,Reg,BrkSide,8,1.5Fin,7,1925,2007,0,Gd,BrkTil,TA,Unf,0,952,952,Gd,952,596,1548,0,2,1,Ex,5,0,NA,1978,Unf,672,12.23076526
277,20,9196,IR1,Mitchel,4,1Story,7,2003,2003,0,Gd,PConc,Ex,Unf,0,1560,1560,Ex,1560,0,1560,0,2,0,Gd,7,0,NA,2003,Fin,573,12.21106019
278,20,19138,Reg,Gilbert,19,1Story,4,1951,1951,0,TA,CBlock,TA,LwQ,120,744,864,Ex,864,0,864,0,1,0,TA,4,0,NA,1951,Unf,400,11.85651517
280,60,10005,Reg,ClearCr,15,2Story,7,1977,1977,299,TA,CBlock,Gd,BLQ,392,768,1160,Ex,1156,866,2022,0,2,1,TA,8,1,TA,1977,Fin,505,12.16525065
281,60,11287,Reg,SawyerW,16,2Story,7,1989,1989,340,Gd,CBlock,Gd,GLQ,421,386,807,Gd,1175,807,1982,0,2,1,Gd,7,1,TA,1989,Fin,575,12.33929149
282,20,7200,Reg,Somerst,5,1Story,6,2006,2006,68,Gd,PConc,Gd,GLQ,905,357,1262,Gd,1262,0,1262,0,2,0,Gd,5,0,NA,2006,Fin,572,12.1281111
283,120,5063,Reg,NridgHt,10,1Story,7,2007,2008,166,Gd,PConc,Gd,GLQ,904,410,1314,Ex,1314,0,1314,1,2,0,Gd,6,1,Gd,2008,RFn,626,12.24288662
284,20,9612,Reg,Somerst,5,1Story,8,2008,2009,72,Gd,PConc,Gd,Unf,0,1468,1468,Ex,1468,0,1468,0,2,0,Gd,6,1,Gd,2008,Fin,898,12.4073795
